TIME:	3000
  30.0  60.0     0.0636     0.0209     0.0025     0.0004
  32.0  -2.0     0.0251     0.0033     0.0010     0.0002
  32.0   2.0     0.0335     0.0049     0.0012     0.0001
  32.0   4.0     0.0456     0.0039     0.0016     0.0000
  32.0  62.0     0.0435     0.0075     0.0020     0.0001
  34.0   0.0     0.0434     0.0013     0.0016     0.0001
  34.0   6.0     0.0690     0.0017     0.0040     0.0001
  34.0  54.0     0.0417     0.0107     0.0016     0.0001
  34.0  56.0     0.0450     0.0012     0.0016     0.0002
  36.0  -4.0     0.0215     0.0049     0.0006     0.0001
  36.0  14.0     0.0601     0.0131     0.0022     0.0007
  36.0  16.0     0.0412     0.0042     0.0027     0.0002
  36.0  58.0     0.0297     0.0024     0.0020     0.0003
  36.0  60.0     0.0322     0.0051     0.0013     0.0002
  36.0  66.0     0.0562     0.0109     0.0019     0.0002
  36.0  68.0     0.0718     0.0231     0.0021     0.0003
  38.0  -6.0     0.0211     0.0051     0.0007     0.0002
  38.0   0.0     0.0289     0.0085     0.0009     0.0003
  38.0   2.0     0.0276     0.0038     0.0009     0.0001
  38.0   8.0     0.0177     0.0026     0.0006     0.0001
  38.0  54.0     0.0337     0.0021     0.0012     0.0001
  38.0  70.0     0.0797     0.0220     0.0023     0.0005
  38.0  76.0     0.0606     0.0115     0.0031     0.0006
  38.0  78.0     0.0645     0.0063     0.0029     0.0002
  40.0  -6.0     0.0190     0.0023     0.0005     0.0001
  40.0  -4.0     0.0209     0.0077     0.0007     0.0002
  40.0  10.0     0.0605     0.0039     0.0023     0.0002
  40.0  14.0     0.0190     0.0020     0.0006     0.0001
  40.0  78.0     0.0377     0.0036     0.0017     0.0001
  42.0 -14.0     0.0437     0.0253     0.0015     0.0008
  42.0  -6.0     0.1022     0.0162     0.0037     0.0005
  42.0  -2.0     0.0246     0.0062     0.0008     0.0002
  42.0   2.0     0.0366     0.0076     0.0013     0.0002
  42.0   4.0     0.0366     0.0068     0.0013     0.0001
  42.0   8.0     0.0177     0.0015     0.0007     0.0001
  42.0  78.0     0.0500     0.0083     0.0021     0.0003
  44.0 -14.0     0.0417     0.0192     0.0015     0.0005
  44.0   8.0     0.0203     0.0028     0.0009     0.0003
  44.0  10.0     0.0566     0.0210     0.0016     0.0006
  44.0  14.0     0.0204     0.0024     0.0011     0.0004
  44.0  60.0     0.0459     0.0040     0.0038     0.0003
  44.0  68.0     0.0760     0.0046     0.0029     0.0005
  46.0 -14.0     0.0406     0.0173     0.0015     0.0005
  46.0  12.0     0.0558     0.0155     0.0021     0.0002
  46.0  68.0     0.0924     0.0237     0.0032     0.0010
  46.0  74.0     0.0629     0.0096     0.0038     0.0005
  48.0 -12.0     0.0564     0.0195     0.0020     0.0005
  48.0  -4.0     0.1073     0.0088     0.0051     0.0003
  48.0  16.0     0.0421     0.0047     0.0019     0.0001
  48.0  62.0     0.2746     0.1151     0.0066     0.0020
  50.0  -6.0     0.0360     0.0135     0.0013     0.0003
  50.0   0.0     0.0676     0.0109     0.0027     0.0004
  52.0  -6.0     0.0644     0.0312     0.0030     0.0015
  54.0 -46.0     0.0671     0.0025     0.0022     0.0003
  54.0  -8.0     0.0373     0.0250     0.0013     0.0007
  54.0  -6.0     0.0254     0.0172     0.0008     0.0005
  56.0 -46.0     0.1217     0.0892     0.0039     0.0023
  56.0  -6.0     0.0300     0.0173     0.0014     0.0004
  56.0  -4.0     0.0275     0.0205     0.0009     0.0006
  56.0   0.0     0.0426     0.0062     0.0022     0.0004
  56.0   2.0     0.0531     0.0125     0.0034     0.0006
  56.0  76.0     0.0735     0.0183     0.0042     0.0004
  58.0  -4.0     0.0316     0.0025     0.0019     0.0002
  58.0  -2.0     0.0511     0.0311     0.0024     0.0006
  60.0 -76.0     0.0488     0.0075     0.0016     0.0003
  60.0   0.0     0.0503     0.0120     0.0039     0.0005
  62.0 -76.0     0.0624     0.0233     0.0017     0.0009
  62.0   0.0     0.0526     0.0169     0.0039     0.0004
  64.0 -48.0     0.0791     0.0841     0.0025     0.0023
  66.0 -74.0     0.0510     0.0080     0.0020     0.0001
  66.0 -66.0     0.0542     0.0093     0.0016     0.0003
  68.0 -48.0     0.0743     0.0828     0.0023     0.0024
  72.0 -64.0     0.0721     0.0216     0.0020     0.0008
  72.0 -40.0     0.1106     0.0839     0.0036     0.0025
  74.0 -64.0     0.0614     0.0013     0.0017     0.0001
  86.0 -64.0     0.0743     0.0118     0.0036     0.0002
  88.0 -64.0     0.1431     0.1210     0.0053     0.0022
  96.0 -62.0     0.1220     0.0831     0.0032     0.0025
  98.0  -2.0     0.0406     0.0067     0.0016     0.0002
 100.0   2.0     0.0369     0.0040     0.0013     0.0001
 100.0   6.0     0.0519     0.0072     0.0026     0.0005
 102.0   4.0     0.0395     0.0071     0.0016     0.0002
 104.0 -78.0     0.1079     0.1036     0.0035     0.0029
 104.0   6.0     0.0416     0.0083     0.0014     0.0003
 110.0   8.0     0.0962     0.0070     0.0036     0.0003
 112.0  10.0     0.0576     0.0046     0.0042     0.0003
 116.0  14.0     0.0303     0.0066     0.0010     0.0003
 116.0  18.0     0.0467     0.0097     0.0017     0.0002
 116.0  20.0     0.0526     0.0081     0.0037     0.0005
 118.0   8.0     0.0323     0.0023     0.0011     0.0001
 118.0  14.0     0.0245     0.0046     0.0013     0.0001
 118.0  16.0     0.0209     0.0057     0.0007     0.0002
 120.0 -16.0     0.0635     0.0103     0.0051     0.0007
 120.0   4.0     0.1075     0.0587     0.0037     0.0019
 120.0  14.0     0.0191     0.0036     0.0010     0.0003
 120.0  16.0     0.0289     0.0031     0.0019     0.0002
 120.0  18.0     0.0281     0.0039     0.0009     0.0001
 124.0 -10.0     0.0205     0.0097     0.0005     0.0003
 124.0   6.0     0.0503     0.0117     0.0016     0.0001
 126.0 -10.0     0.0515     0.0085     0.0032     0.0003
 128.0 -10.0     0.0335     0.0060     0.0018     0.0001
 128.0  -8.0     0.0434     0.0041     0.0018     0.0002
 130.0  -4.0     0.0820     0.0034     0.0062     0.0017
 136.0 -32.0     0.0246     0.0001     0.0010     0.0001
TIME:	6600
-172.0  74.0     0.1036     0.0195     0.0023     0.0004
-168.0  72.0     0.0492     0.0369     0.0012     0.0003
-158.0  68.0     0.0351     0.0125     0.0010     0.0004
-156.0  68.0     0.0353     0.0164     0.0015     0.0004
-148.0  70.0     0.1551     0.0341     0.0016     0.0003
-146.0  64.0     0.0300     0.0183     0.0010     0.0006
-146.0  68.0     0.0672     0.0007     0.0027     0.0001
-146.0  70.0     0.0818     0.0129     0.0028     0.0004
-144.0  62.0     0.0306     0.0213     0.0016     0.0003
-144.0  68.0     0.0962     0.0283     0.0041     0.0007
-142.0  62.0     0.0212     0.0019     0.0015     0.0002
-140.0  58.0     0.0261     0.0317     0.0008     0.0010
-140.0  66.0     0.1728     0.0740     0.0035     0.0011
-138.0  58.0     0.0143     0.0030     0.0006     0.0002
-138.0  66.0     0.1648     0.0432     0.0034     0.0005
-132.0  60.0     0.0500     0.0107     0.0014     0.0004
-130.0  50.0     0.0319     0.0035     0.0011     0.0000
-130.0  56.0     0.0293     0.0181     0.0010     0.0005
-130.0  68.0     0.0719     0.0059     0.0018     0.0003
-130.0  78.0     0.0694     0.0034     0.0019     0.0003
-128.0  68.0     0.0724     0.0062     0.0021     0.0001
-126.0  66.0     0.1266     0.0074     0.0021     0.0001
-124.0  58.0     0.0509     0.0136     0.0016     0.0004
-124.0  66.0     0.1149     0.0348     0.0020     0.0001
-124.0  68.0     0.0780     0.0041     0.0022     0.0004
-122.0  58.0     0.0722     0.0327     0.0016     0.0002
-120.0  60.0     0.1723     0.0544     0.0019     0.0002
-120.0  62.0     0.1191     0.0569     0.0017     0.0002
-120.0  72.0     0.1268     0.0142     0.0040     0.0007
-114.0  50.0     0.0624     0.0075     0.0021     0.0004
-114.0  52.0     0.0686     0.0104     0.0023     0.0002
-112.0  58.0     0.2061     0.0479     0.0027     0.0003
-112.0  62.0     0.1008     0.0268     0.0013     0.0003
-108.0  58.0     0.0540     0.0135     0.0015     0.0003
-104.0  66.0     0.0675     0.0110     0.0020     0.0004
-102.0  56.0     0.0444     0.0094     0.0013     0.0004
-102.0  58.0     0.0543     0.0155     0.0017     0.0005
-102.0  66.0     0.0743     0.0078     0.0024     0.0002
-100.0   6.0     0.0481     0.0075     0.0032     0.0006
-100.0  48.0     0.0406     0.0125     0.0012     0.0005
 -98.0  -6.0     0.0417     0.0015     0.0013     0.0001
 -98.0  64.0     0.0885     0.0152     0.0024     0.0004
 -96.0 -10.0     0.0590     0.0072     0.0035     0.0005
 -96.0  54.0     0.0537     0.0099     0.0017     0.0002
 -94.0  58.0     0.0808     0.0392     0.0026     0.0012
 -94.0  60.0     0.0871     0.0173     0.0025     0.0004
 -92.0  -4.0     0.0265     0.0097     0.0009     0.0003
 -92.0  -2.0     0.0159     0.0019     0.0005     0.0001
 -92.0   0.0     0.0141     0.0027     0.0005     0.0001
 -92.0  54.0     0.0411     0.0086     0.0013     0.0003
 -92.0  56.0     0.0624     0.0054     0.0020     0.0002
 -90.0   0.0     0.0204     0.0022     0.0007     0.0001
 -90.0   6.0     0.0285     0.0049     0.0009     0.0002
 -88.0  -8.0     0.0347     0.0027     0.0014     0.0001
 -86.0   2.0     0.0362     0.0056     0.0011     0.0002
 -84.0   2.0     0.0360     0.0069     0.0012     0.0002
 -84.0  54.0     0.0616     0.0100     0.0020     0.0002
 -84.0  56.0     0.0986     0.0276     0.0030     0.0008
 -84.0  58.0     0.0972     0.0536     0.0030     0.0018
 -84.0  62.0     0.0490     0.0020     0.0015     0.0000
 -82.0  64.0     0.0432     0.0116     0.0013     0.0003
 -80.0  64.0     0.0371     0.0060     0.0011     0.0003
 -76.0 -66.0     0.0322     0.0057     0.0011     0.0001
 -76.0  58.0     0.0574     0.0132     0.0019     0.0004
 -76.0  64.0     0.1158     0.0332     0.0033     0.0006
 -74.0 -70.0     0.0588     0.0277     0.0024     0.0008
 -74.0  60.0     0.0446     0.0109     0.0015     0.0002
 -72.0 -70.0     0.0378     0.0051     0.0021     0.0001
 -72.0 -30.0     0.0354     0.0157     0.0014     0.0005
 -72.0 -24.0     0.0464     0.0129     0.0021     0.0009
 -70.0 -20.0     0.0283     0.0098     0.0012     0.0002
 -70.0  -6.0     0.0426     0.0044     0.0015     0.0001
 -70.0  -4.0     0.0412     0.0077     0.0014     0.0001
 -70.0  60.0     0.0415     0.0069     0.0012     0.0002
 -70.0  62.0     0.0473     0.0127     0.0011     0.0002
 -70.0  72.0     0.0569     0.0071     0.0017     0.0002
 -68.0 -26.0     0.0291     0.0122     0.0011     0.0005
 -68.0  -2.0     0.0506     0.0066     0.0018     0.0001
 -66.0 -66.0     0.0239     0.0042     0.0009     0.0001
 -66.0 -28.0     0.0243     0.0126     0.0011     0.0006
 -66.0 -26.0     0.0264     0.0121     0.0011     0.0003
 -66.0 -24.0     0.0277     0.0127     0.0010     0.0006
 -66.0 -20.0     0.0294     0.0108     0.0010     0.0003
 -66.0  -8.0     0.0465     0.0078     0.0015     0.0002
 -66.0   4.0     0.0865     0.0202     0.0030     0.0006
 -64.0 -62.0     0.0432     0.0187     0.0018     0.0009
 -64.0 -22.0     0.0449     0.0073     0.0030     0.0004
 -64.0 -10.0     0.0410     0.0069     0.0016     0.0001
 -64.0  -2.0     0.0412     0.0034     0.0014     0.0001
 -64.0  58.0     0.0615     0.0096     0.0017     0.0002
 -64.0  60.0     0.0591     0.0039     0.0017     0.0001
 -62.0 -28.0     0.0297     0.0091     0.0011     0.0002
 -62.0 -20.0     0.0527     0.0158     0.0019     0.0006
 -62.0  -4.0     0.0447     0.0058     0.0016     0.0001
 -62.0  -2.0     0.0449     0.0053     0.0015     0.0002
 -62.0   2.0     0.0296     0.0029     0.0012     0.0001
 -62.0   4.0     0.0305     0.0026     0.0011     0.0001
 -62.0  62.0     0.0457     0.0078     0.0013     0.0003
 -60.0 -64.0     0.0272     0.0043     0.0010     0.0002
 -60.0 -62.0     0.0219     0.0023     0.0011     0.0001
 -60.0 -60.0     0.0366     0.0053     0.0018     0.0002
 -58.0 -64.0     0.0266     0.0056     0.0011     0.0003
 -58.0  -8.0     0.0575     0.0107     0.0018     0.0002
 -58.0  -2.0     0.0321     0.0092     0.0012     0.0003
 -58.0   0.0     0.0411     0.0058     0.0024     0.0003
 -58.0   2.0     0.0672     0.0230     0.0027     0.0005
 -58.0   6.0     0.0182     0.0018     0.0007     0.0001
 -58.0  70.0     0.0681     0.0054     0.0021     0.0002
 -56.0 -64.0     0.0265     0.0083     0.0011     0.0006
 -56.0  -2.0     0.0283     0.0103     0.0019     0.0005
 -56.0   0.0     0.0220     0.0019     0.0016     0.0001
 -56.0  10.0     0.0252     0.0037     0.0013     0.0004
 -56.0  64.0     0.0676     0.0090     0.0020     0.0003
 -54.0 -72.0     0.0535     0.0129     0.0025     0.0004
 -54.0  -2.0     0.0263     0.0039     0.0010     0.0001
 -54.0   2.0     0.0320     0.0029     0.0014     0.0001
 -54.0   4.0     0.0297     0.0036     0.0010     0.0004
 -54.0   6.0     0.0226     0.0031     0.0007     0.0001
 -54.0   8.0     0.0219     0.0036     0.0011     0.0007
 -52.0 -66.0     0.0374     0.0065     0.0013     0.0002
 -52.0 -62.0     0.0209     0.0026     0.0007     0.0001
 -52.0  -4.0     0.0448     0.0063     0.0031     0.0003
 -52.0   4.0     0.0217     0.0018     0.0013     0.0001
 -52.0   6.0     0.0257     0.0070     0.0011     0.0005
 -52.0   8.0     0.0280     0.0028     0.0014     0.0003
 -50.0   0.0     0.0220     0.0028     0.0008     0.0001
 -50.0   8.0     0.0202     0.0037     0.0007     0.0001
 -44.0 -70.0     0.1637     0.0329     0.0060     0.0015
 -44.0   2.0     0.0302     0.0058     0.0012     0.0002
 -44.0  60.0     0.0775     0.0223     0.0030     0.0010
 -42.0 -12.0     0.0508     0.0069     0.0020     0.0002
 -42.0  62.0     0.1090     0.0127     0.0049     0.0013
 -40.0  -4.0     0.0256     0.0036     0.0009     0.0001
 -40.0  62.0     0.1336     0.0127     0.0049     0.0012
 -40.0  70.0     0.0403     0.0052     0.0019     0.0003
 -40.0  72.0     0.0513     0.0022     0.0019     0.0004
 -38.0 -12.0     0.0234     0.0025     0.0010     0.0001
 -38.0  72.0     0.0439     0.0037     0.0016     0.0001
 -36.0  -4.0     0.0219     0.0026     0.0008     0.0001
 -36.0  86.0     0.0693     0.0042     0.0031     0.0007
 -34.0 -10.0     0.0177     0.0022     0.0007     0.0001
 -34.0  -8.0     0.0159     0.0012     0.0006     0.0001
 -34.0  -2.0     0.0260     0.0031     0.0010     0.0001
 -34.0  70.0     0.0571     0.0101     0.0026     0.0002
 -32.0  -8.0     0.0217     0.0031     0.0008     0.0001
 -32.0  60.0     0.0463     0.0072     0.0015     0.0003
 -32.0  70.0     0.0419     0.0037     0.0021     0.0001
 -32.0  72.0     0.0454     0.0082     0.0017     0.0000
 -30.0  72.0     0.0732     0.0071     0.0029     0.0007
 -28.0  16.0     0.0501     0.0043     0.0018     0.0001
 -28.0  18.0     0.0521     0.0081     0.0019     0.0003
 -28.0  22.0     0.0945     0.0170     0.0033     0.0007
 -28.0  60.0     0.0514     0.0077     0.0016     0.0003
 -28.0  64.0     0.0375     0.0047     0.0013     0.0002
 -26.0  58.0     0.0545     0.0131     0.0017     0.0002
 -26.0  60.0     0.0610     0.0260     0.0020     0.0004
 -26.0  62.0     0.0641     0.0221     0.0019     0.0001
 -26.0  74.0     0.0714     0.0241     0.0029     0.0016
 -24.0  -4.0     0.0658     0.0069     0.0023     0.0002
 -24.0  16.0     0.0389     0.0049     0.0015     0.0002
 -24.0  18.0     0.0375     0.0057     0.0015     0.0002
 -22.0  10.0     0.0583     0.0082     0.0022     0.0002
 -22.0  28.0     0.0235     0.0020     0.0007     0.0001
